State,District,Deposit_ID,Latitude,Longitude,Reserves_tonnes,Annual_Production_tonnes,Grade_pct,Host_Rock,Formation,Avg_Temperature_C,Annual_Precip_mm,Rainy_Days,Road_Accessibility,Distance_to_Port_km,Reserve_to_Production_ratio,Production_Gap_tonnes,Topo_Slope_deg,Soil_Type,Year,Year_Index,Elevation_m,Synthetic
Odisha,Sundargarh,Odisha_Sundargarh,22.14165931496308,84.06684393445786,,101244.17233653864,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,25.83605100573519,1480.8979337900378,76.02185222480102,Good,310.0,,,16.878194775946668,Red and yellow soil,2022-23,3,219.03389768086845,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.30446288331494,74.34549403336916,,733.6406676890525,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,26.15029095150994,851.0949635981344,45.639385954300934,Moderate,420.0,,,18.173007139652224,Mixed red and black soil,2022-23,3,275.79914381479983,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.75812609105891,74.57645375215539,,32797.18935996776,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,26.7116770538927,824.8622404267103,46.16171240990174,Moderate,450.0,,,20.090800023610047,Shallow black and skeletal soil,2022-23,3,324.5648351030146,True
Madhya Pradesh,Balaghat,Madhya_Pradesh_Balaghat,21.88403283626879,80.14914335445363,,911124.6602868866,,"Gonditic metasediments, quartzites and schists",Sausar Group / Mansar Formation (Bharveli Belt),25.34285486940459,1427.9643280121115,74.58337293131734,Good,680.0,,,16.790393476966173,Deep red lateritic and black loam,2023-24,4,302.2084731399877,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.942665773618085,78.6603397392299,,783797.3473216044,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,24.880053298869125,1161.0010502430869,57.185358892058005,Good,790.0,,,13.350737080389864,Black cotton and red loamy soil,2022-23,3,302.0893468745172,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.068491581248434,78.95760327068255,,37624.988990235266,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,24.402748689962326,1189.6765222835659,62.37172753283525,Good,720.0,,,19.150921526806496,Black cotton and gravelly loam,2023-24,4,658.8365800669901,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.337292303464904,77.06489973974227,,10923.154634631946,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.134619574985976,823.2112438969119,49.921802157566894,Good,390.0,,,14.076520220066696,Red loamy and gravelly soil,2022-23,3,817.4254017193035,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.279079255174054,74.29081331935492,,762.6550368216489,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,27.12990776731493,826.021690137254,46.984593823876075,Moderate,420.0,,,16.60632751563383,Mixed red and black soil,2022-23,3,276.8306496534216,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.878149306395123,78.69825144671755,,1061239.1134800783,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.370418041470984,1212.5302794650127,58.350289319789795,Good,790.0,,,12.963418025130343,Black cotton and red loamy soil,2023-24,4,296.26324141690344,True
Madhya Pradesh,Katni,Madhya_Pradesh_Katni,23.802908830113758,80.40122820517414,,2.0778964065177346,,"Limestone, dolomite and BIF association",Vindhyan Supergroup / Mahakoshal Group,25.99282353331274,1159.9289967718323,51.24541901654004,Good,800.0,,,12.084586391463844,Alluvial and red loam,2022-23,3,389.0753017082032,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.285680750045806,74.37075472592556,,805.6779912895298,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,26.72500377010594,873.4836550311738,42.30732597775904,Moderate,420.0,,,18.60845173642968,Mixed red and black soil,2022-23,3,271.64329121174285,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.256947566342244,79.96453848827886,,80696.01524328206,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,24.527677046790664,1289.7422067554446,59.443823274576395,Good,760.0,,,13.126866976295842,Black clay and red sandy loam,2022-23,3,381.23785165306504,True
Odisha,Rayagada,Odisha_Rayagada,19.18122036990858,83.44459953247684,,131.85483091568923,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.59693553632678,1400.65442398564,68.91711827242433,Moderate,190.0,,,25.104940488957727,Red sandy loam and laterite,2022-23,3,249.16145672834148,True
Rajasthan,Banswara,Rajasthan_Banswara,23.529035800677637,74.48149777780752,,6103.233664092114,,"Dolomitic limestone, quartzite and phyllite",Aravalli Supergroup / Ghatol-Tambesra Belt,27.299518268836124,869.1130739653737,44.40540161307229,Moderate,490.0,,,15.446661515278903,Mixed red and black soil,2023-24,4,233.91613599326809,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.93779917000946,78.54639297977305,,1064415.9081771695,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.292858333039014,1134.4186792044668,56.01955569992245,Good,790.0,,,13.492599423599575,Black cotton and red loamy soil,2023-24,4,307.479507894153,True
Odisha,Rayagada,Odisha_Raygada,19.177156816509196,83.44975629239573,,84.79496031961686,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.50468153445055,1375.8321295702103,70.58205811036827,Moderate,190.0,,,25.93538118352911,Red sandy loam and laterite,2022-23,3,219.18862330900345,True
Maharashtra,Bhandara,Maharashtra_Bhandara,21.18159929275699,79.73927544984791,,478615.500294162,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,27.328216526777513,1322.5843979761169,65.42342908374536,Good,640.0,,,10.496120708088785,Red and yellow loamy soil,2022-23,3,239.94404586856837,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.324568112745936,74.26532102965508,,567.6441315591159,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,26.80410074620178,887.418923788366,41.23322259408528,Moderate,420.0,,,19.14025328094428,Mixed red and black soil,2023-24,4,310.04905846411845,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.972055862401756,78.63723836695371,,1289523.0641164707,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,24.85662238434498,1205.7617081602805,57.52150876828233,Good,790.0,,,13.097888861818948,Black cotton and red loamy soil,2023-24,4,315.2699192109915,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.17389713308397,79.90420954769299,,78007.75636986792,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.895377912043674,1286.5104926973963,64.95892428770439,Good,760.0,,,14.049498605863318,Black clay and red sandy loam,2022-23,3,408.17120800490983,True
Karnataka,Ballari,Karnataka_Ballari,15.169378280616263,76.94746162482576,,293196.9874143832,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / Sandur Schist Belt,27.257880589949192,608.6159012877126,45.00405850368626,Good,380.0,,,13.82363404951067,Red sandy loam and black soil,2022-23,3,487.32401969681456,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.986359610250886,78.70527058273701,,970414.2554900253,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,24.6347453074373,1173.055357420059,57.30016226069005,Good,790.0,,,12.814815419467683,Black cotton and red loamy soil,2022-23,3,337.5700372412355,True
Odisha,Sundargarh,Odisha_Sundargarh,22.178903968148557,84.08257588647994,,80035.4490446173,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,26.168117003558482,1428.3023778673771,77.06380935548435,Good,310.0,,,16.64773496505023,Red and yellow soil,2023-24,4,227.18318066676065,True
Odisha,Kendujhar,Odisha_Kendujhar,21.692616483564915,85.56751210788161,,556483.0914423798,,"Banded iron formation, shale and chert",Iron Ore Group (Barbil / Joda / Jamda-Koira Belt),25.116547277156894,1592.7982526735407,75.77044410199615,Good,240.0,,,20.89933873576564,Red lateritic and ferric soil,2022-23,3,543.4112554214107,True
Odisha,Sundargarh,Odisha_Sundargarh,22.15131362327139,83.9764854048659,,115837.66502259584,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,25.969653354705258,1443.7906680092167,71.45259200836446,Good,310.0,,,17.042631024437746,Red and yellow soil,2022-23,3,225.24478662568458,True
Odisha,Sundargarh,Odisha_Sundargarh,22.117900191694282,83.95936617606122,,96031.44673196466,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,26.233994370139857,1448.1904086371617,74.24618926088309,Good,310.0,,,15.391193290730028,Red and yellow soil,2022-23,3,243.58954620048223,True
Madhya Pradesh,Katni,Madhya_Pradesh_Katni,23.82696809774291,80.36993166998455,,1.9298873441052804,,"Limestone, dolomite and BIF association",Vindhyan Supergroup / Mahakoshal Group,25.394056249981563,1162.4291708931387,55.11617996584062,Good,800.0,,,10.11253617525784,Alluvial and red loam,2022-23,3,400.83054917322727,True
Karnataka,Chitradurga,Karnataka_Chitradurga,14.159200148038101,76.40962932711467,,2480.606923668629,,Banded iron formation and Dharwar schists,Dharwar Supergroup / Chitradurga Schist Belt,26.255854977691293,599.897874694938,36.26812023233543,Good,360.0,,,16.28117316564348,Red sandy loam,2022-23,3,726.6811867912296,True
Karnataka,Davangere,Karnataka_Davangere,14.406745968010638,75.96619878572423,,35575.30460168759,,Dharwar metabasalts and metasediments,Dharwar Supergroup / Shimoga Belt,26.75148715725973,667.2499860280883,41.594442776213384,Good,330.0,,,11.098965970745049,Black and red loam,2022-23,3,622.3514473619595,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.170270663965972,80.04839562264517,,73695.6923409081,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,24.785515071069142,1222.34624525211,58.27761263098889,Good,760.0,,,13.616235396553312,Black clay and red sandy loam,2022-23,3,404.4640486774989,True
Odisha,Sundargarh,Odisha_Sundargarh,22.192582208853715,83.97691202899234,,101089.0180884643,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,25.79810303439809,1538.7302843188158,71.96632655253315,Good,310.0,,,19.106884733278147,Red and yellow soil,2022-23,3,248.41371605830733,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.068456574570153,78.9780215731265,,41939.582821475014,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,23.86469593975457,1184.2321087613602,56.03379614468345,Good,720.0,,,18.757380952599725,Black cotton and gravelly loam,2023-24,4,673.0539569521725,True
Odisha,Sundargarh,Odisha_Sundargarh,22.22384505195002,84.02275583237763,,116627.37322919341,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,26.258892377944523,1509.5868166338764,73.6386861941195,Good,310.0,,,16.02838122698704,Red and yellow soil,2022-23,3,226.1287729749781,True
Odisha,Rayagada,Odisha_Raygada,19.13359663037061,83.4002786404794,,82.30307210145833,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.358893063074483,1440.1361042766946,69.08226167643608,Moderate,190.0,,,23.46491284662329,Red sandy loam and laterite,2022-23,3,216.34389151052653,True
Odisha,Sundargarh,Odisha_Sundargarh,22.067173291272002,84.0316155696552,,81199.18606543592,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,25.329190886368625,1448.6817916818998,69.48117386658774,Good,310.0,,,15.157615537969328,Red and yellow soil,2023-24,4,215.16679769603593,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.974045176611043,78.63845894877676,,878611.5581469752,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.86287651603309,1133.436648039857,58.32389517886104,Good,790.0,,,13.559492139152006,Black cotton and red loamy soil,2022-23,3,307.50151015065467,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.981868551366826,78.68738596967835,,1195063.9762969245,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.41276826446498,1188.8194939659397,52.93676086267395,Good,790.0,,,13.0923824938994,Black cotton and red loamy soil,2023-24,4,309.7989705967869,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.33632711327981,77.10528420120038,,8932.179593991577,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.487461338666915,755.9421903849958,49.79940466511319,Good,390.0,,,15.217440415303262,Red loamy and gravelly soil,2023-24,4,834.7193811519555,True
Odisha,Sundargarh,Odisha_Sundargarh,22.08922033904692,84.08142639744354,,108603.10816877967,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,25.754381568806625,1479.8834373346847,73.53191090545246,Good,310.0,,,17.815316072171633,Red and yellow soil,2022-23,3,266.1596131608986,True
Maharashtra,Bhandara,Maharashtra_Bhandara,21.175356543947004,79.6902467342382,,821231.397368192,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,27.631156297001255,1218.7044907246977,67.1061535740505,Good,640.0,,,9.451927066755177,Red and yellow loamy soil,2023-24,4,251.26680158872634,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.16921491707657,79.96234156753765,,74378.41506791134,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.72557862936719,1290.2247858533055,63.81051880298791,Good,760.0,,,14.521700452736958,Black clay and red sandy loam,2022-23,3,436.6015146062846,True
Odisha,Sundargarh,Odisha_Sundargarh,22.17713976071071,84.06000960297118,,84428.5879091595,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,25.794719522178013,1521.6928133116712,72.02196578516481,Good,310.0,,,17.12374001441139,Red and yellow soil,2023-24,4,207.32790260404312,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.79719570039251,74.59189948564749,,34057.94649286868,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,25.869832457893036,881.7756346780718,47.78609777084509,Moderate,450.0,,,19.786203138150043,Shallow black and skeletal soil,2022-23,3,312.428733958769,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.346720592213423,77.09400127853144,,7464.915527437739,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.68976835000349,765.203853173825,50.4893638509747,Good,390.0,,,16.14825642451599,Red loamy and gravelly soil,2023-24,4,837.684601803139,True
Rajasthan,Banswara,Rajasthan_Banswara,23.56240913478472,74.4220783848665,,6413.582088017177,,"Dolomitic limestone, quartzite and phyllite",Aravalli Supergroup / Ghatol-Tambesra Belt,27.1209334148235,867.7740109160673,42.96048230502353,Moderate,490.0,,,15.614440122892475,Mixed red and black soil,2022-23,3,231.81224056578287,True
Maharashtra,Nagpur,Maharashtra_Nagpur,21.165791524171834,79.02103558289505,,278170.8681457488,,Gondite and braunite-bearing quartzites,Sausar Group / Mansar Formation (Gumgaon-Ramtek),28.10722389457154,1140.2231894309036,56.53004783590914,Good,620.0,,,11.6881086877446,Deep black cotton soil,2023-24,4,308.37649992515543,True
Odisha,Rayagada,Odisha_Raygada,19.20028272363097,83.47410024711957,,78.21409353444335,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.36698667823273,1297.833613462686,63.80158731487751,Moderate,190.0,,,24.389037590433762,Red sandy loam and laterite,2022-23,3,237.3518651344486,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.143838495910806,79.9944537941286,,63250.31122013285,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,26.188834254869036,1252.0150435627488,64.26713740575126,Good,760.0,,,14.328156620895797,Black clay and red sandy loam,2022-23,3,417.59274216437143,True
Karnataka,Ballari,Karnataka_Ballari,15.146716589205148,76.91847126704066,,275491.9761472613,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / Sandur Schist Belt,27.723977658030275,640.3494025446381,44.94682616288351,Good,380.0,,,16.27299182597939,Red sandy loam and black soil,2022-23,3,483.7190708512146,True
Maharashtra,Bhandara,Maharashtra_Bhandara,21.204119952182158,79.64642160097576,,480178.47678031813,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,27.68031982000328,1275.4735863497713,64.0177873688253,Good,640.0,,,11.266304557169367,Red and yellow loamy soil,2022-23,3,249.09712861735645,True
Maharashtra,Bhandara,Maharashtra_Bhandara,21.190367370898784,79.61656949633851,,773536.5307792524,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,27.69355669835568,1365.9389916273437,66.61882567951984,Good,640.0,,,10.08271820186319,Red and yellow loamy soil,2023-24,4,276.3798851605725,True
Karnataka,Ballari,Karnataka_Ballari,15.150875644731704,76.84484881060685,,281553.3671515919,,Serpentinized ultramafic rocks and Dharwar schists,Dharwar Supergroup / Sandur Schist Belt,27.212054291922314,645.7215932288594,44.475767375837464,Good,380.0,,,12.391814188788459,Red sandy loam and black soil,2022-23,3,493.57434893475727,True
Odisha,Kendujhar,Odisha_Kendujhar,21.593000281165814,85.54198612768664,,603481.001044069,,"Banded iron formation, shale and chert",Iron Ore Group (Barbil / Joda / Jamda-Koira Belt),25.271647340107183,1626.5639464838114,78.3579091571833,Good,240.0,,,21.9121643213963,Red lateritic and ferric soil,2023-24,4,577.0525236940284,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.325210959483188,77.0267275839224,,7995.15839581813,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.788302324465327,743.6670510036517,48.79404337486599,Good,390.0,,,13.331965400110903,Red loamy and gravelly soil,2023-24,4,811.8153102847202,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.946076327936595,78.71839430207591,,818899.356712177,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.980081642081373,1202.9361571445736,55.630887951640396,Good,790.0,,,13.22876983376536,Black cotton and red loamy soil,2022-23,3,317.17190228545877,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.768202647596837,74.5983062731067,,31094.172554180866,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,27.01317098686899,825.4933825392037,42.36641364145949,Moderate,450.0,,,21.35307357754206,Shallow black and skeletal soil,2022-23,3,303.206398342251,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.332341874245568,77.12757169208223,,8385.740919121341,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.92259875990892,780.1453140903315,49.34158120328198,Good,390.0,,,16.140209478936736,Red loamy and gravelly soil,2023-24,4,813.2221732660948,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.76364314083427,74.66031416375594,,31969.15859838085,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,26.165107150492123,827.4463165419244,46.894117392062206,Moderate,450.0,,,19.03060142226138,Shallow black and skeletal soil,2022-23,3,310.29545608927634,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.307827635784276,77.10017174543574,,10114.679450586586,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,24.83576492503508,845.3200745383979,52.57318026257447,Good,390.0,,,13.94261325533672,Red loamy and gravelly soil,2022-23,3,813.2112268432262,True
Madhya Pradesh,Balaghat,Madhya_Pradesh_Balaghat,21.784896638814164,80.16990468665607,,880044.6391554631,,"Gonditic metasediments, quartzites and schists",Sausar Group / Mansar Formation (Bharveli Belt),25.157435364294788,1401.7602874853237,69.98338222745147,Good,680.0,,,15.820059912116694,Deep red lateritic and black loam,2023-24,4,280.5677684866058,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.03117026150271,78.96584250263467,,40184.06782543318,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,24.105018227473895,1184.9062970979896,57.96019665818683,Good,720.0,,,18.600451058411572,Black cotton and gravelly loam,2023-24,4,696.5396718720266,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.361246381720724,77.03006341844761,,10926.203079425657,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.627920570763475,793.2459117193414,53.13155906240651,Good,390.0,,,14.760382844565353,Red loamy and gravelly soil,2022-23,3,828.8099344717044,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.187146760753304,79.91614093117015,,81029.78366026224,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.35845956059682,1240.305167562583,59.02892168095545,Good,760.0,,,13.995634806117833,Black clay and red sandy loam,2022-23,3,407.4034348065961,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.04277132857415,78.99416545526783,,47563.715051850435,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,23.83878871419345,1101.1267919926786,57.87336028057808,Good,720.0,,,17.720503204086103,Black cotton and gravelly loam,2022-23,3,689.3152249363754,True
Madhya Pradesh,Balaghat,Madhya_Pradesh_Balaghat,21.76841822982563,80.21721507975609,,925789.3077128786,,"Gonditic metasediments, quartzites and schists",Sausar Group / Mansar Formation (Bharveli Belt),24.69830617564032,1457.3907384529523,73.71442070711322,Good,680.0,,,16.39322977698483,Deep red lateritic and black loam,2023-24,4,319.7921375317825,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.176965840086407,79.98437487547773,,46724.678157612754,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,24.598468570464767,1242.2906786704136,62.604516436970925,Good,760.0,,,13.400309908309673,Black clay and red sandy loam,2023-24,4,421.5979876934674,True
Madhya Pradesh,Jabalpur,Madhya_Pradesh_Jabalpur,23.187976774691403,80.02797476179674,,47670.36926788339,,"Dolomite, phyllite and banded iron formation",Mahakoshal Group / Archaean basement,25.62364441942829,1200.1159500215117,62.229867823162024,Good,760.0,,,12.858597329174621,Black clay and red sandy loam,2023-24,4,394.70948170448776,True
Odisha,Sundargarh,Odisha_Sundargarh,22.104871584621076,84.00160769987143,,99526.71187917601,,Gonditic metasediments and quartzites,Gangpur Group / Sausar-equivalent belt,26.062876338273018,1546.818358388425,70.8292429960539,Good,310.0,,,15.265388503062805,Red and yellow soil,2023-24,4,230.45673926449334,True
Madhya Pradesh,Katni,Madhya_Pradesh_Katni,23.815806411779146,80.3946744375861,,1.8544596323142382,,"Limestone, dolomite and BIF association",Vindhyan Supergroup / Mahakoshal Group,25.344322900442773,1099.1066779626171,59.4548365732562,Good,800.0,,,9.830389997521173,Alluvial and red loam,2022-23,3,385.9582558834064,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.795802964122466,74.56143908909335,,33887.1572889435,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,26.987224822340988,823.1688737158506,42.29412436441545,Moderate,450.0,,,22.45824360573656,Shallow black and skeletal soil,2022-23,3,291.3544854173067,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.370890622146325,77.11665984149393,,8697.268505960117,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.33554716277315,811.670534713369,49.666448531996025,Good,390.0,,,16.0460522510479,Red loamy and gravelly soil,2022-23,3,816.0954379305443,True
Madhya Pradesh,Alirajpur,Madhya_Pradesh_Alirajpur,22.317161667805347,74.3841059305293,,529.7364212124069,,"Phyllite, quartzite and gondite metasediments",Aravalli / Sausar Supergroup transition,26.380844098838047,853.387787025725,47.27751876335196,Moderate,420.0,,,19.079009639236112,Mixed red and black soil,2023-24,4,301.0796324957851,True
Odisha,Rayagada,Odisha_Rayagada,19.138938267045692,83.34384598632302,,130.33110005561392,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,26.811194561134453,1320.7689893919176,66.91599219294805,Moderate,190.0,,,23.46648047431712,Red sandy loam and laterite,2022-23,3,241.2897133182641,True
Rajasthan,Banswara,Rajasthan_Banswara,23.53954943583511,74.41779742541631,,5193.928291583437,,"Dolomitic limestone, quartzite and phyllite",Aravalli Supergroup / Ghatol-Tambesra Belt,27.101847926540188,944.7906505970475,41.51134228964094,Moderate,490.0,,,15.967725386779474,Mixed red and black soil,2023-24,4,259.521111316225,True
Madhya Pradesh,Balaghat,Madhya_Pradesh_Balaghat,21.786457236167713,80.20384341730491,,727096.1435897382,,"Gonditic metasediments, quartzites and schists",Sausar Group / Mansar Formation (Bharveli Belt),24.646195878750287,1426.4621276014147,75.00901343717845,Good,680.0,,,16.46549677416628,Deep red lateritic and black loam,2022-23,3,317.989664446147,True
Madhya Pradesh,Chhindwara,Madhya_Pradesh_Chhindwara,22.039420662809214,78.99738361494603,,42930.5908173833,,"Gondite, dolomitic marble and calc-silicate",Sausar Group / Bichua Formation,24.18024561608951,1183.9016106621511,56.846603022145,Good,720.0,,,19.010802084856014,Black cotton and gravelly loam,2022-23,3,673.3719505097226,True
Karnataka,Chitradurga,Karnataka_Chitradurga,14.214799152043607,76.42093449880691,,2937.355765796128,,Banded iron formation and Dharwar schists,Dharwar Supergroup / Chitradurga Schist Belt,26.73646232160757,569.5191587837114,39.12065835646452,Good,360.0,,,17.100370680697225,Red sandy loam,2022-23,3,722.3465831257403,True
Madhya Pradesh,Pradesh,Madhya_Pradesh_Madhya_Pradesh,22.977748086112538,78.72594529498677,,875145.1901664335,,"Dolomitic limestone, quartzite and metasediments",Vindhyan / Archaean basement belt,25.056331553917218,1204.5437779733986,55.288947094182845,Good,790.0,,,14.874277678919064,Black cotton and red loamy soil,2022-23,3,285.2665225329651,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.319548162413632,77.10128828241506,,7116.705807622408,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.372450053677515,742.4340170480531,49.15898331312622,Good,390.0,,,14.365669006474455,Red loamy and gravelly soil,2023-24,4,813.9711665005414,True
Karnataka,Tumakuru,Karnataka_Tumakuru,13.352856726103365,77.12803915423227,,8005.873033564764,,"Amphibolite, quartzites and Dharwar schists",Dharwar Supergroup / Closepet Granites boundary,25.795111008507934,801.2904404218717,46.918531007471834,Good,390.0,,,15.75287216714888,Red loamy and gravelly soil,2023-24,4,806.5319689734063,True
Maharashtra,Nagpur,Maharashtra_Nagpur,21.24555708022912,79.05159097115387,,311557.05233501084,,Gondite and braunite-bearing quartzites,Sausar Group / Mansar Formation (Gumgaon-Ramtek),28.073573612954398,1155.279574200399,56.671287213339596,Good,620.0,,,13.842150658568263,Deep black cotton soil,2022-23,3,324.7100994149114,True
Madhya Pradesh,Jhabua,Madhya_Pradesh_Jhabua,22.779126892095224,74.64255357941481,,30816.347205547725,,Manganese-bearing quartzites and phyllites,Aravalli Supergroup / Lunavada Group,26.462363189506878,801.0751989102456,45.10866000926478,Moderate,450.0,,,20.4932677938391,Shallow black and skeletal soil,2022-23,3,319.1309931471909,True
Maharashtra,Bhandara,Maharashtra_Bhandara,21.123589488744063,79.62719111426989,,793364.5646527949,,"Gondite, quartzite and manganese oxide lenses",Sausar Group / Dongri Buzurg Formation,27.45613468801231,1370.638167567242,64.67082665548281,Good,640.0,,,10.580395964858603,Red and yellow loamy soil,2023-24,4,234.68767921479116,True
Odisha,Rayagada,Odisha_Raygada,19.17643595665602,83.38382432913828,,75.62991849632469,,Khondalite and calc-granulite suites,Eastern Ghats Mobile Belt,27.000821656588524,1447.8232184644085,70.73693878753026,Moderate,190.0,,,23.8448697104676,Red sandy loam and laterite,2022-23,3,238.6306497415331,True
